"com,secondsale)/i/the-girl-who-was-supposed-to-die/9781480592575",https://www.secondsale.com/i/the-girl-who-was-supposed-to-die/9781480592575,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-girl-who-was-supposed-to-die/9781480592575,"",2021-01-17T07:36:34.000-08:00,200,"",4ZYZDUR2FOIDU7EKZK227NEHP3BVHXL7,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703513062.16/warc/CC-MAIN-20210117143625-20210117173625-00153.warc.gz,995642020,24115,1610703513062.16
"com,secondsale)/i/the-girl-with-seven-names-lib-e-a-north-korean-defector-s-story/9780008346546",https://www.secondsale.com/i/the-girl-with-seven-names-lib-e-a-north-korean-defector-s-story/9780008346546,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-girl-with-seven-names-lib-e-a-north-korean-defector-s-story/9780008346546,"",2021-01-20T09:07:59.000-08:00,200,"",VQXHIFK5KIQ7HZZFU6X3UBQM5VEWBWBD,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703521139.30/warc/CC-MAIN-20210120151257-20210120181257-00005.warc.gz,961866432,25280,1610703521139.30
"com,secondsale)/i/the-girl-with-seven-names/9780007554850",https://www.secondsale.com/i/the-girl-with-seven-names/9780007554850,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-girl-with-seven-names/9780007554850,"",2021-01-19T17:54:25.000-08:00,200,"",W35XSO2A5KSHGWMTBNEW74D7SEN4LJU5,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703519843.24/warc/CC-MAIN-20210119232006-20210120022006-00167.warc.gz,999277957,26434,1610703519843.24
"com,secondsale)/i/the-girl-with-the-louding-voice/9781524746025",https://www.secondsale.com/i/the-girl-with-the-louding-voice/9781524746025,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-girl-with-the-louding-voice/9781524746025,"",2021-01-27T03:35:02.000-08:00,200,"",3VGX4YXYME4JRBAUOSBHZTJC5ZKSXHHF,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610704821381.83/warc/CC-MAIN-20210127090152-20210127120152-00178.warc.gz,964159329,25625,1610704821381.83
"com,secondsale)/i/the-girls-who-went-away-the-hidden-history-of-women-who-surrendered-children-for-adoption-in-the-decades-before-roe-v-wade/9780143038979",https://www.secondsale.com/i/the-girls-who-went-away-the-hidden-history-of-women-who-surrendered-children-for-adoption-in-the-decades-before-roe-v-wade/9780143038979,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-girls-who-went-away-the-hidden-history-of-women-who-surrendered-children-for-adoption-in-the-decades-before-roe-v-wade/9780143038979,"",2021-01-19T14:09:22.000-08:00,200,"",MQK6F32SPSNN6ZLXET4LOW5LETTA47XQ,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703519784.35/warc/CC-MAIN-20210119201033-20210119231033-00302.warc.gz,975836961,26013,1610703519784.35
"com,secondsale)/i/the-giver-25th-anniversary-edition/9781328471222",https://www.secondsale.com/i/the-giver-25th-anniversary-edition/9781328471222,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-giver-25th-anniversary-edition/9781328471222,"",2021-01-19T04:31:39.000-08:00,200,"",2GKMLNCCF6JFCP7W4GELVESPHHUPOMVM,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703518240.40/warc/CC-MAIN-20210119103923-20210119133923-00650.warc.gz,986946737,26955,1610703518240.40
"com,secondsale)/i/the-giver-quartet-boxed-set/9780544340626",https://www.secondsale.com/i/the-giver-quartet-boxed-set/9780544340626,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-giver-quartet-boxed-set/9780544340626,"",2021-01-20T00:15:35.000-08:00,200,"",3KQ6QK4PXVXBEAHYOFK2XHQT5EHHJWSF,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703519923.26/warc/CC-MAIN-20210120054203-20210120084203-00531.warc.gz,982360065,24509,1610703519923.26
"com,secondsale)/i/the-glass-castle-a-memoir/9781442339705",https://www.secondsale.com/i/the-glass-castle-a-memoir/9781442339705,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-glass-castle-a-memoir/9781442339705,"",2021-01-27T18:35:12.000-08:00,200,"",4XSYMEEUSDMB5QU2EF6UZ5QXYELRUELE,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610704835583.91/warc/CC-MAIN-20210128005448-20210128035448-00742.warc.gz,983636888,27642,1610704835583.91
"com,secondsale)/i/the-glass-castle-a-memoir/9781508239741",https://www.secondsale.com/i/the-glass-castle-a-memoir/9781508239741,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-glass-castle-a-memoir/9781508239741,"",2021-01-27T19:41:09.000-08:00,200,"",2H4YNHNZKB7KZS3X743FEZJM6ZUQ4OP7,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610704835583.91/warc/CC-MAIN-20210128005448-20210128035448-00490.warc.gz,953196649,24774,1610704835583.91
"com,secondsale)/i/the-glass-menagerie-signet/9780451166364",https://www.secondsale.com/i/the-glass-menagerie-signet/9780451166364,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-glass-menagerie-signet/9780451166364,"",2021-01-26T08:20:36.000-08:00,200,"",IZQ72HWSYR6GB2BPZKBPTVAO3NU6FXU2,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610704800238.80/warc/CC-MAIN-20210126135838-20210126165838-00588.warc.gz,987121294,24328,1610704800238.80
"com,secondsale)/i/the-glass-palace/9780375758775",https://www.secondsale.com/i/the-glass-palace/9780375758775,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-glass-palace/9780375758775,"",2021-01-22T17:45:30.000-08:00,200,"",PGTJ3SUQ74ZPKFB5W4MOY7ART6O65CBG,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703531702.36/warc/CC-MAIN-20210123001629-20210123031629-00412.warc.gz,980938271,25825,1610703531702.36
"com,secondsale)/i/the-global-economy-as-you-ve-never-seen-it-99-ingenious-infographics-that-put-it-all-together/9781615195176",https://www.secondsale.com/i/the-global-economy-as-you-ve-never-seen-it-99-ingenious-infographics-that-put-it-all-together/9781615195176,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-global-economy-as-you-ve-never-seen-it-99-ingenious-infographics-that-put-it-all-together/9781615195176,"",2021-01-15T18:53:59.000-08:00,200,"",L456QWC2HOERPRZNFB2DW26O6ICQS6F3,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703499999.6/warc/CC-MAIN-20210116014637-20210116044637-00007.warc.gz,985333387,26717,1610703499999.6
"com,secondsale)/i/the-glorious-pursuit-becoming-who-god-created-us-to-be/9781641582841",https://www.secondsale.com/i/the-glorious-pursuit-becoming-who-god-created-us-to-be/9781641582841,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-glorious-pursuit-becoming-who-god-created-us-to-be/9781641582841,"",2021-01-18T10:11:55.000-08:00,200,"",OY2COUASSUG7FLOWDBWEN4Z47TMQ67OE,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703515075.32/warc/CC-MAIN-20210118154332-20210118184332-00015.warc.gz,992365246,25286,1610703515075.32
"com,secondsale)/i/the-go-for-gold-gymnasts-book-3-reaching-high-go-for-gold-gymnasts-the/9781423136576",https://www.secondsale.com/i/the-go-for-gold-gymnasts-book-3-reaching-high-go-for-gold-gymnasts-the/9781423136576,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-go-for-gold-gymnasts-book-3-reaching-high-go-for-gold-gymnasts-the/9781423136576,"",2021-01-23T22:45:44.000-08:00,200,"",OMMXSCREVJ46PRSXU3NE4WMS4VQA6S7F,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703547333.68/warc/CC-MAIN-20210124044618-20210124074618-00669.warc.gz,962572077,23451,1610703547333.68
"com,secondsale)/i/the-go-for-gold-gymnasts-book-4-unexpected-twist-go-for-gold-gymnasts-the/9781423136583",https://www.secondsale.com/i/the-go-for-gold-gymnasts-book-4-unexpected-twist-go-for-gold-gymnasts-the/9781423136583,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-go-for-gold-gymnasts-book-4-unexpected-twist-go-for-gold-gymnasts-the/9781423136583,"",2021-01-23T22:09:41.000-08:00,200,"",ZAPWRRZLXCBC3N4KUNAP25WKJU6DOCKD,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703547333.68/warc/CC-MAIN-20210124044618-20210124074618-00421.warc.gz,960835379,21677,1610703547333.68
"com,secondsale)/i/the-god-game-a-god-s-eye-view-of-the-world/9780943015408",https://www.secondsale.com/i/the-god-game-a-god-s-eye-view-of-the-world/9780943015408,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-god-game-a-god-s-eye-view-of-the-world/9780943015408,"",2021-01-25T06:38:31.000-08:00,200,"",NZ3N3KRAYBOY6SYM4KFHK4JM3YQ4FE7S,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703581888.64/warc/CC-MAIN-20210125123120-20210125153120-00002.warc.gz,943838147,24314,1610703581888.64
"com,secondsale)/i/the-going-to-bed-book/9780671449025",https://www.secondsale.com/i/the-going-to-bed-book/9780671449025,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-going-to-bed-book/9780671449025,"",2021-01-27T16:26:53.000-08:00,200,"",CC2BITXVKF2KJMIUU2IAHWFCSEMVHDZZ,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610704833804.93/warc/CC-MAIN-20210127214413-20210128004413-00381.warc.gz,936565697,25675,1610704833804.93
"com,secondsale)/i/the-golden-girls-magnet-set/9780762493746",https://www.secondsale.com/i/the-golden-girls-magnet-set/9780762493746,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-golden-girls-magnet-set/9780762493746,"",2021-01-26T23:01:47.000-08:00,200,"",3F55JKQIYKGU2AARQZR35NLGQL465XWA,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610704821253.82/warc/CC-MAIN-20210127055122-20210127085122-00438.warc.gz,980872407,25393,1610704821253.82
"com,secondsale)/i/the-golden-girls-twas-the-night-before-christmas/9781524789923",https://www.secondsale.com/i/the-golden-girls-twas-the-night-before-christmas/9781524789923,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-golden-girls-twas-the-night-before-christmas/9781524789923,"",2021-01-17T08:36:36.000-08:00,200,"",NQ3NEEIDJZVNDSVMBDZ5PPMJIKRXLYV2,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703513062.16/warc/CC-MAIN-20210117143625-20210117173625-00370.warc.gz,999536543,24724,1610703513062.16
"com,secondsale)/i/the-golden-theme-how-to-make-your-writing-appeal-to-the-highest-common-denominator/9780998534411",https://www.secondsale.com/i/the-golden-theme-how-to-make-your-writing-appeal-to-the-highest-common-denominator/9780998534411,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-golden-theme-how-to-make-your-writing-appeal-to-the-highest-common-denominator/9780998534411,"",2021-01-25T02:48:30.000-08:00,200,"",4YDGRMANFWPVIFAHDEKBCG5SO3EBIXRC,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703565541.79/warc/CC-MAIN-20210125092143-20210125122143-00067.warc.gz,961292971,25199,1610703565541.79
"com,secondsale)/i/the-good-egg/9780062866004",https://www.secondsale.com/i/the-good-egg/9780062866004,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-good-egg/9780062866004,"",2021-01-20T15:39:36.000-08:00,200,"",I7XMERJKOYLV3DWNJ2XF2ITQQH246ZAW,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703522133.33/warc/CC-MAIN-20210120213234-20210121003234-00436.warc.gz,998258338,26283,1610703522133.33
"com,secondsale)/i/the-good-occupation-american-soldiers-and-the-hazards-of-peace/9780674545700",https://www.secondsale.com/i/the-good-occupation-american-soldiers-and-the-hazards-of-peace/9780674545700,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-good-occupation-american-soldiers-and-the-hazards-of-peace/9780674545700,"",2021-01-19T05:02:28.000-08:00,200,"",5EABI4AP6IFXS77KNQNPSKIB72IW4RB5,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703518240.40/warc/CC-MAIN-20210119103923-20210119133923-00738.warc.gz,987812142,26846,1610703518240.40
"com,secondsale)/i/the-good-witch-s-guide-volume-2-a-modern-day-wiccapedia-of-magickal-ingredients-and-spells/9781454919520",https://www.secondsale.com/i/the-good-witch-s-guide-volume-2-a-modern-day-wiccapedia-of-magickal-ingredients-and-spells/9781454919520,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-good-witch-s-guide-volume-2-a-modern-day-wiccapedia-of-magickal-ingredients-and-spells/9781454919520,"",2021-01-27T06:46:09.000-08:00,200,"",JVXADZWW4C3EE5RF4NSP3YT5WPQEY4U3,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610704824728.92/warc/CC-MAIN-20210127121330-20210127151330-00484.warc.gz,986443441,26189,1610704824728.92
"com,secondsale)/i/the-goodnight-train/9780547718989",https://www.secondsale.com/i/the-goodnight-train/9780547718989,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-goodnight-train/9780547718989,"",2021-01-17T05:03:39.000-08:00,200,"",ZQ6XLVTSELBIEPYUYSBBIPSP3Q3EQYRL,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703512342.19/warc/CC-MAIN-20210117112618-20210117142618-00041.warc.gz,988443249,25668,1610703512342.19
"com,secondsale)/i/the-gospel-according-to-larry/9781250044389",https://www.secondsale.com/i/the-gospel-according-to-larry/9781250044389,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-gospel-according-to-larry/9781250044389,"",2021-01-16T00:38:56.000-08:00,200,"",OPL2WGCV773UHC2AFXVRAJE6N5S7YM76,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703505861.1/warc/CC-MAIN-20210116074510-20210116104510-00621.warc.gz,978217895,27584,1610703505861.1
"com,secondsale)/i/the-gospel-of-thomas-annotated-explained/9781683363750",https://www.secondsale.com/i/the-gospel-of-thomas-annotated-explained/9781683363750,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-gospel-of-thomas-annotated-explained/9781683363750,"",2021-01-22T12:27:34.000-08:00,200,"",NGSN6OGZBCIKMESM4QEBGPFAFED75SCK,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703531335.42/warc/CC-MAIN-20210122175527-20210122205527-00598.warc.gz,982034847,25217,1610703531335.42
"com,secondsale)/i/the-grace-year/9781250241252",https://www.secondsale.com/i/the-grace-year/9781250241252,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-grace-year/9781250241252,"",2021-01-17T05:28:04.000-08:00,200,"",QEXM5TUHRLCFD3EH44OHYRUXMAEXM6CA,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703512342.19/warc/CC-MAIN-20210117112618-20210117142618-00469.warc.gz,980013560,27478,1610703512342.19
"com,secondsale)/i/the-grace-year/9781250623225",https://www.secondsale.com/i/the-grace-year/9781250623225,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-grace-year/9781250623225,"",2021-01-15T07:58:57.000-08:00,200,"",LMRMGA7IPWTSX6QD4V4FRQWWOL43Y27T,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703495901.0/warc/CC-MAIN-20210115134101-20210115164101-00563.warc.gz,1115114408,24820,1610703495901.0
"com,secondsale)/i/the-grace-year/9781432876104",https://www.secondsale.com/i/the-grace-year/9781432876104,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-grace-year/9781432876104,"",2021-01-24T18:04:24.000-08:00,200,"",7QSH3MRMCBW5IKKCJMLILHI7FZYATIUO,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703561996.72/warc/CC-MAIN-20210124235054-20210125025054-00441.warc.gz,960486112,24246,1610703561996.72
"com,secondsale)/i/the-grain-brain-whole-life-plan-boost-brain-performance-lose-weight-and-achieve-optimal-health/9780316464291",https://www.secondsale.com/i/the-grain-brain-whole-life-plan-boost-brain-performance-lose-weight-and-achieve-optimal-health/9780316464291,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-grain-brain-whole-life-plan-boost-brain-performance-lose-weight-and-achieve-optimal-health/9780316464291,"",2021-01-15T10:17:38.000-08:00,200,"",H7GIOUPYGGEHY74556QNAHEWAKOGN4HS,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703495936.3/warc/CC-MAIN-20210115164417-20210115194417-00125.warc.gz,1109935029,26457,1610703495936.3
"com,secondsale)/i/the-grammar-guidebook-a-complete-reference-tool-for-young-writers-aspiring-rhetoricians-and-anyone-else-who-needs-to-understand-how-englis/9781945841576",https://www.secondsale.com/i/the-grammar-guidebook-a-complete-reference-tool-for-young-writers-aspiring-rhetoricians-and-anyone-else-who-needs-to-understand-how-englis/9781945841576,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-grammar-guidebook-a-complete-reference-tool-for-young-writers-aspiring-rhetoricians-and-anyone-else-who-needs-to-understand-how-englis/9781945841576,"",2021-01-17T08:44:37.000-08:00,200,"",MGQWMTKESYKG6OIWTT23LSPVDVPYEVVJ,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703513062.16/warc/CC-MAIN-20210117143625-20210117173625-00370.warc.gz,999562251,26209,1610703513062.16
"com,secondsale)/i/the-grandfamily-guidebook-wisdom-and-support-for-grandparents-raising-grandchildren/9781616497576",https://www.secondsale.com/i/the-grandfamily-guidebook-wisdom-and-support-for-grandparents-raising-grandchildren/9781616497576,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-grandfamily-guidebook-wisdom-and-support-for-grandparents-raising-grandchildren/9781616497576,"",2021-01-24T11:52:12.000-08:00,200,"",774JTBYVM6BKHZSHXG5DAR3YIM5JJEZN,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703550617.50/warc/CC-MAIN-20210124173052-20210124203052-00785.warc.gz,1005015190,26180,1610703550617.50
"com,secondsale)/i/the-granite-landscape-a-natural-history-of-america-s-mountain-domes-from-acadia-to-yosemite/9780881504293",https://www.secondsale.com/i/the-granite-landscape-a-natural-history-of-america-s-mountain-domes-from-acadia-to-yosemite/9780881504293,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-granite-landscape-a-natural-history-of-america-s-mountain-domes-from-acadia-to-yosemite/9780881504293,"",2021-01-17T21:21:59.000-08:00,200,"",YX5GNQT5TORBSUUN2H3YGQXXN72AUA6J,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703514121.8/warc/CC-MAIN-20210118030549-20210118060549-00681.warc.gz,979425413,25637,1610703514121.8
"com,secondsale)/i/the-great-american-stickup-how-reagan-republicans-and-clinton-democrats-enriched-wall-street-while-mugging-main-street/9781568584348",https://www.secondsale.com/i/the-great-american-stickup-how-reagan-republicans-and-clinton-democrats-enriched-wall-street-while-mugging-main-street/9781568584348,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-great-american-stickup-how-reagan-republicans-and-clinton-democrats-enriched-wall-street-while-mugging-main-street/9781568584348,"",2021-01-17T20:31:20.000-08:00,200,"",LG366BSNI6FOZA32LMGDKEOCOF5KPYCU,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703514121.8/warc/CC-MAIN-20210118030549-20210118060549-00486.warc.gz,983289824,25929,1610703514121.8
"com,secondsale)/i/the-great-british-bake-off-everyday/9781849906081",https://www.secondsale.com/i/the-great-british-bake-off-everyday/9781849906081,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-great-british-bake-off-everyday/9781849906081,"",2021-01-20T11:35:43.000-08:00,200,"",HOJPZPZXR5EAFXQOGC2V5G4JY5MO5P7Z,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703521987.71/warc/CC-MAIN-20210120182259-20210120212259-00782.warc.gz,990188960,25281,1610703521987.71
"com,secondsale)/i/the-great-british-bake-off-how-to-bake-the-perfect-victoria-sponge-and-other-baking-secrets/9781849902687",https://www.secondsale.com/i/the-great-british-bake-off-how-to-bake-the-perfect-victoria-sponge-and-other-baking-secrets/9781849902687,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-great-british-bake-off-how-to-bake-the-perfect-victoria-sponge-and-other-baking-secrets/9781849902687,"",2021-01-21T01:45:07.000-08:00,200,"",Q6MB4BFC57QHNI33EQ7DCN34RHU6IG6J,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703524270.28/warc/CC-MAIN-20210121070324-20210121100324-00412.warc.gz,972771650,25502,1610703524270.28
"com,secondsale)/i/the-great-british-book-of-baking-120-best-loved-recipes-from-teatime-treats-to-pies-and-pasties/9780718157111",https://www.secondsale.com/i/the-great-british-book-of-baking-120-best-loved-recipes-from-teatime-treats-to-pies-and-pasties/9780718157111,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-great-british-book-of-baking-120-best-loved-recipes-from-teatime-treats-to-pies-and-pasties/9780718157111,"",2021-01-26T07:48:03.000-08:00,200,"",E72SH2T2JGMICDBMEK2G3IGREQ7CJLYT,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610704800238.80/warc/CC-MAIN-20210126135838-20210126165838-00386.warc.gz,992102272,26059,1610704800238.80
"com,secondsale)/i/the-great-ceo-within-the-tactical-guide-to-company-building/9780578599281",https://www.secondsale.com/i/the-great-ceo-within-the-tactical-guide-to-company-building/9780578599281,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-great-ceo-within-the-tactical-guide-to-company-building/9780578599281,"",2021-01-22T02:05:07.000-08:00,200,"",WR55RR3TYHK7PSPCX4RL233TICIOETRZ,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703529179.46/warc/CC-MAIN-20210122082356-20210122112356-00612.warc.gz,988362639,24808,1610703529179.46
"com,secondsale)/i/the-great-cholesterol-con-the-truth-about-what-really-causes-heart-disease-and-how-to-avoid-it/9781844546107",https://www.secondsale.com/i/the-great-cholesterol-con-the-truth-about-what-really-causes-heart-disease-and-how-to-avoid-it/9781844546107,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-great-cholesterol-con-the-truth-about-what-really-causes-heart-disease-and-how-to-avoid-it/9781844546107,"",2021-01-23T00:17:01.000-08:00,200,"",HYGO3463ZB6XONMXTQSGNWFWCN3IJT6J,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703536556.58/warc/CC-MAIN-20210123063713-20210123093713-00151.warc.gz,959571370,26889,1610703536556.58
"com,secondsale)/i/the-great-commanders-of-the-ancient-world-1479-bc-453-ad/9780857381958",https://www.secondsale.com/i/the-great-commanders-of-the-ancient-world-1479-bc-453-ad/9780857381958,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-great-commanders-of-the-ancient-world-1479-bc-453-ad/9780857381958,"",2021-01-27T21:54:03.000-08:00,200,"",XX2566A6EWDYS2RLMQRDE4K3HBRYEFUD,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610704835901.90/warc/CC-MAIN-20210128040619-20210128070619-00499.warc.gz,945727890,26240,1610704835901.90
"com,secondsale)/i/the-great-cosmic-mother-rediscovering-the-religion-of-the-earth/9780062507914",https://www.secondsale.com/i/the-great-cosmic-mother-rediscovering-the-religion-of-the-earth/9780062507914,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-great-cosmic-mother-rediscovering-the-religion-of-the-earth/9780062507914,"",2021-01-22T15:21:21.000-08:00,200,"",3BV6VAAT5DMSRCOU4B6KTBG4EAO3S7EX,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703531429.49/warc/CC-MAIN-20210122210653-20210123000653-00735.warc.gz,972660124,24930,1610703531429.49
"com,secondsale)/i/the-great-divorce/9780060652951",https://www.secondsale.com/i/the-great-divorce/9780060652951,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-great-divorce/9780060652951,"",2021-01-27T22:46:13.000-08:00,200,"",3LMJHF2AKSCO2GHSLEME2YYWTQSRZD2U,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610704835901.90/warc/CC-MAIN-20210128040619-20210128070619-00033.warc.gz,959003516,26044,1610704835901.90
"com,secondsale)/i/the-great-influenza-the-story-of-the-deadliest-pandemic-in-history/9780143036494",https://www.secondsale.com/i/the-great-influenza-the-story-of-the-deadliest-pandemic-in-history/9780143036494,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-great-influenza-the-story-of-the-deadliest-pandemic-in-history/9780143036494,"",2021-01-27T06:38:40.000-08:00,200,"",WJGBMOFXB6MFNLPQPXWFJH6B5BDUBEWD,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610704824728.92/warc/CC-MAIN-20210127121330-20210127151330-00448.warc.gz,991833612,26917,1610704824728.92
"com,secondsale)/i/the-great-penguin-rescue/9781512413151",https://www.secondsale.com/i/the-great-penguin-rescue/9781512413151,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-great-penguin-rescue/9781512413151,"",2021-01-19T14:38:20.000-08:00,200,"",7RZV63PDWKGRX2UMWEMPGT7NWQXXEPKF,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703519784.35/warc/CC-MAIN-20210119201033-20210119231033-00279.warc.gz,999331630,26005,1610703519784.35
